country_code,state_code,zipcode,city,rate_perc,tax_name,Tax Class
US,AK,99501,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99502,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99503,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99504,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99505,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99506,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99507,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99508,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99509,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99510,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99511,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99513,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99514,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99515,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99516,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99517,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99518,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99519,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99520,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99521,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99522,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99523,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99524,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99529,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99530,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99540,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99545,ALASKA,0,AK State Tax,
US,AK,99546,ADAK,0.04,AK State Tax,
US,AK,99547,ATKA,0,AK State Tax,
US,AK,99548,KODIAK ISLAND BOROUGH,0,AK State Tax,
US,AK,99549,PORT HEIDEN,0,AK State Tax,
US,AK,99550,KODIAK ISLAND BOROUGH,0,AK State Tax,
US,AK,99551,ALASKA,0,AK State Tax,
US,AK,99552,AKIAK,0,AK State Tax,
US,AK,99553,AKUTAN,0,AK State Tax,
US,AK,99554,ALAKANUK,0.04,AK State Tax,
US,AK,99555,ALEKNAGIK,0.05,AK State Tax,
US,AK,99556,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99557,ANIAK,0.02,AK State Tax,
US,AK,99558,ANVIK,0,AK State Tax,
US,AK,99559,BETHEL,0.06,AK State Tax,
US,AK,99561,CHEFORNAK,0.02,AK State Tax,
US,AK,99563,CHEVAK,0.03,AK State Tax,
US,AK,99564,CHIGNIK,0.02,AK State Tax,
US,AK,99565,KENAI,0.06,AK State Tax,
US,AK,99566,ALASKA,0,AK State Tax,
US,AK,99567,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99568,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99569,CLARKS POINT,0.06,AK State Tax,
US,AK,99571,COLD BAY,0,AK State Tax,
US,AK,99572,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99573,ALASKA,0,AK State Tax,
US,AK,99574,CORDOVA,0.06,AK State Tax,
US,AK,99575,ALASKA,0,AK State Tax,
US,AK,99576,DILLINGHAM,0.06,AK State Tax,
US,AK,99577,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99578,EEK,0.02,AK State Tax,
US,AK,99579,EGEGIK,0,AK State Tax,
US,AK,99580,EKWOK,0,AK State Tax,
US,AK,99581,EMMONAK,0.04,AK State Tax,
US,AK,99583,FALSE PASS,0.03,AK State Tax,
US,AK,99585,MARSHALL,0.04,AK State Tax,
US,AK,99586,ALASKA,0,AK State Tax,
US,AK,99587,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99588,ALASKA,0,AK State Tax,
US,AK,99589,GOODNEWS BAY,0,AK State Tax,
US,AK,99590,GRAYLING,0,AK State Tax,
US,AK,99591,SAINT GEORGE,0,AK State Tax,
US,AK,99599,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99602,HOLY CROSS,0,AK State Tax,
US,AK,99603,HOMER,0.0785,AK State Tax,
US,AK,99604,HOOPER BAY,0.05,AK State Tax,
US,AK,99605,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99606,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99607,UPPER KALSKAG,0,AK State Tax,
US,AK,99608,KODIAK ISLAND BOROUGH,0,AK State Tax,
US,AK,99609,ALASKA,0,AK State Tax,
US,AK,99610,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99611,KENAI,0.06,AK State Tax,
US,AK,99612,KING COVE,0.06,AK State Tax,
US,AK,99613,BRISTOL BAY BOROUGH,0,AK State Tax,
US,AK,99614,ALASKA,0,AK State Tax,
US,AK,99615,KODIAK,0.07,AK State Tax,
US,AK,99619,KODIAK,0.07,AK State Tax,
US,AK,99620,KOTLIK,0.03,AK State Tax,
US,AK,99621,KWETHLUK,0.05,AK State Tax,
US,AK,99622,ALASKA,0,AK State Tax,
US,AK,99623,MATANUSKA-SUSITNA BOROUGH,0,AK State Tax,
US,AK,99624,LARSEN BAY,0.03,AK State Tax,
US,AK,99625,LAKE AND PENINSULA BOROUGH,0,AK State Tax,
US,AK,99626,LOWER KALSKAG,0,AK State Tax,
US,AK,99627,MCGRATH,0,AK State Tax,
US,AK,99628,MANOKOTAK,0.02,AK State Tax,
US,AK,99629,WASILLA,0.025,AK State Tax,
US,AK,99630,MEKORYUK,0.04,AK State Tax,
US,AK,99631,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99632,MOUNTAIN VILLAGE,0.03,AK State Tax,
US,AK,99633,BRISTOL BAY BOROUGH,0,AK State Tax,
US,AK,99634,NAPAKIAK,0.05,AK State Tax,
US,AK,99635,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99636,NEW STUYAHOK,0,AK State Tax,
US,AK,99637,TOKSOOK BAY,0.02,AK State Tax,
US,AK,99638,ALASKA,0,AK State Tax,
US,AK,99639,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99640,LAKE AND PENINSULA BOROUGH,0,AK State Tax,
US,AK,99641,NUNAPITCHUK,0.04,AK State Tax,
US,AK,99643,OLD HARBOR,0.03,AK State Tax,
US,AK,99644,OUZINKIE,0.03,AK State Tax,
US,AK,99645,PALMER,0.03,AK State Tax,
US,AK,99647,LAKE AND PENINSULA BOROUGH,0,AK State Tax,
US,AK,99648,LAKE AND PENINSULA BOROUGH,0,AK State Tax,
US,AK,99649,PILOT POINT,0,AK State Tax,
US,AK,99650,PILOT STATION,0.04,AK State Tax,
US,AK,99651,PLATINUM,0,AK State Tax,
US,AK,99652,MATANUSKA-SUSITNA BOROUGH,0,AK State Tax,
US,AK,99653,LAKE AND PENINSULA BOROUGH,0,AK State Tax,
US,AK,99654,WASILLA,0.025,AK State Tax,
US,AK,99655,QUINHAGAK,0.03,AK State Tax,
US,AK,99656,ALASKA,0,AK State Tax,
US,AK,99657,RUSSIAN MISSION,0,AK State Tax,
US,AK,99658,SAINT MARYS,0.03,AK State Tax,
US,AK,99659,SAINT MICHAEL,0.04,AK State Tax,
US,AK,99660,SAINT PAUL,0.035,AK State Tax,
US,AK,99661,SAND POINT,0.04,AK State Tax,
US,AK,99662,SCAMMON BAY,0.06,AK State Tax,
US,AK,99663,SELDOVIA,0.095,AK State Tax,
US,AK,99664,SEWARD,0.07,AK State Tax,
US,AK,99665,SHAGELUK,0,AK State Tax,
US,AK,99666,NUNAM IQUA,0.04,AK State Tax,
US,AK,99667,MATANUSKA-SUSITNA BOROUGH,0,AK State Tax,
US,AK,99668,ALASKA,0,AK State Tax,
US,AK,99669,SOLDOTNA,0.06,AK State Tax,
US,AK,99670,BRISTOL BAY BOROUGH,0,AK State Tax,
US,AK,99671,STEBBINS,0.04,AK State Tax,
US,AK,99672,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99674,MATANUSKA-SUSITNA BOROUGH,0,AK State Tax,
US,AK,99675,ALASKA,0,AK State Tax,
US,AK,99676,MATANUSKA-SUSITNA BRG,0.03,AK State Tax,
US,AK,99677,ALASKA,0,AK State Tax,
US,AK,99678,TOGIAK,0.02,AK State Tax,
US,AK,99679,ALASKA,0,AK State Tax,
US,AK,99680,ALASKA,0,AK State Tax,
US,AK,99681,ALASKA,0,AK State Tax,
US,AK,99682,KENAI PENINSULA,0.03,AK State Tax,
US,AK,99683,MATANUSKA-SUSITNA BOROUGH,0,AK State Tax,
US,AK,99684,UNALAKLEET,0.05,AK State Tax,
US,AK,99685,UNALASKA,0.03,AK State Tax,
US,AK,99686,VALDEZ,0,AK State Tax,
US,AK,99687,WASILLA,0.025,AK State Tax,
US,AK,99688,MATANUSKA-SUSITNA BOROUGH,0,AK State Tax,
US,AK,99689,YAKUTAT,0.05,AK State Tax,
US,AK,99690,NIGHTMUTE,0.02,AK State Tax,
US,AK,99691,NIKOLAI,0,AK State Tax,
US,AK,99692,UNALASKA,0.03,AK State Tax,
US,AK,99693,WHITTIER,0.05,AK State Tax,
US,AK,99694,HOUSTON,0.02,AK State Tax,
US,AK,99695,ANCHORAGE BOROUGH,0,AK State Tax,
US,AK,99697,KODIAK,0.07,AK State Tax,
US,AK,99701,FORT WAINWRIGHT,0,AK State Tax,
US,AK,99702,FAIRBANKS NORTH STAR BOROUGH,0,AK State Tax,
US,AK,99703,FORT WAINWRIGHT,0,AK State Tax,
US,AK,99704,CLEAR AIR FORCE BASE,0,AK State Tax,
US,AK,99705,NORTH POLE,0.055,AK State Tax,
US,AK,99706,FAIRBANKS NORTH STAR BOROUGH,0,AK State Tax,
US,AK,99707,FAIRBANKS,0,AK State Tax,
US,AK,99708,FAIRBANKS NORTH STAR BOROUGH,0,AK State Tax,
US,AK,99709,FAIRBANKS N STAR BRG,0,AK State Tax,
US,AK,99710,FAIRBANKS,0,AK State Tax,
US,AK,99711,FAIRBANKS,0,AK State Tax,
US,AK,99712,FAIRBANKS,0,AK State Tax,
US,AK,99714,FAIRBANKS NORTH STAR BOROUGH,0,AK State Tax,
US,AK,99716,FAIRBANKS NORTH STAR BOROUGH,0,AK State Tax,
US,AK,99720,ALLAKAKET,0,AK State Tax,
US,AK,99721,ANAKTUVUK PASS,0,AK State Tax,
US,AK,99722,ALASKA,0,AK State Tax,
US,AK,99723,UTQIAGVIK,0,AK State Tax,
US,AK,99724,ALASKA,0,AK State Tax,
US,AK,99725,FAIRBANKS NORTH STAR BOROUGH,0,AK State Tax,
US,AK,99726,BETTLES,0,AK State Tax,
US,AK,99727,BUCKLAND,0.06,AK State Tax,
US,AK,99729,DENALI BOROUGH,0,AK State Tax,
US,AK,99730,ALASKA,0,AK State Tax,
US,AK,99731,ALASKA,0,AK State Tax,
US,AK,99732,ALASKA,0,AK State Tax,
US,AK,99733,ALASKA,0,AK State Tax,
US,AK,99734,NORTH SLOPE BOROUGH,0,AK State Tax,
US,AK,99736,DEERING,0.03,AK State Tax,
US,AK,99737,DELTA JUNCTION,0,AK State Tax,
US,AK,99738,EAGLE,0,AK State Tax,
US,AK,99739,ELIM,0.03,AK State Tax,
US,AK,99740,FORT YUKON,0.03,AK State Tax,
US,AK,99741,GALENA,0.03,AK State Tax,
US,AK,99742,GAMBELL,0.03,AK State Tax,
US,AK,99743,DENALI BOROUGH,0,AK State Tax,
US,AK,99744,ANDERSON,0,AK State Tax,
US,AK,99745,HUGHES,0,AK State Tax,
US,AK,99746,HUSLIA,0,AK State Tax,
US,AK,99747,KAKTOVIK,0,AK State Tax,
US,AK,99748,KALTAG,0,AK State Tax,
US,AK,99749,KIANA,0.03,AK State Tax,
US,AK,99750,KIVALINA,0.02,AK State Tax,
US,AK,99751,KOBUK,0.03,AK State Tax,
US,AK,99752,KOTZEBUE,0.06,AK State Tax,
US,AK,99753,KOYUK,0.03,AK State Tax,
US,AK,99754,KOYUKUK,0,AK State Tax,
US,AK,99755,DENALI BOROUGH,0,AK State Tax,
US,AK,99756,ALASKA,0,AK State Tax,
US,AK,99757,ALASKA,0,AK State Tax,
US,AK,99758,ALASKA,0,AK State Tax,
US,AK,99759,NORTH SLOPE BOROUGH,0,AK State Tax,
US,AK,99760,NENANA,0.04,AK State Tax,
US,AK,99761,NORTHWEST ARCTIC BOROUGH,0,AK State Tax,
US,AK,99762,NOME,0.05,AK State Tax,
US,AK,99763,NOORVIK,0.04,AK State Tax,
US,AK,99764,ALASKA,0,AK State Tax,
US,AK,99765,NULATO,0,AK State Tax,
US,AK,99766,POINT HOPE,0.03,AK State Tax,
US,AK,99767,ALASKA,0,AK State Tax,
US,AK,99768,RUBY,0,AK State Tax,
US,AK,99769,SAVOONGA,0.04,AK State Tax,
US,AK,99770,SELAWIK,0.065,AK State Tax,
US,AK,99771,SHAKTOOLIK,0.04,AK State Tax,
US,AK,99772,SHISHMAREF,0.03,AK State Tax,
US,AK,99773,SHUNGNAK,0.02,AK State Tax,
US,AK,99774,ALASKA,0,AK State Tax,
US,AK,99775,FAIRBANKS NORTH STAR BOROUGH,0,AK State Tax,
US,AK,99776,ALASKA,0,AK State Tax,
US,AK,99777,TANANA,0.02,AK State Tax,
US,AK,99778,TELLER,0.03,AK State Tax,
US,AK,99780,ALASKA,0,AK State Tax,
US,AK,99781,ALASKA,0,AK State Tax,
US,AK,99782,WAINWRIGHT,0,AK State Tax,
US,AK,99783,WALES,0.03,AK State Tax,
US,AK,99784,WHITE MOUNTAIN,0.01,AK State Tax,
US,AK,99785,BREVIG MISSION,0.03,AK State Tax,
US,AK,99786,AMBLER,0.03,AK State Tax,
US,AK,99788,ALASKA,0,AK State Tax,
US,AK,99789,NUIQSUT,0,AK State Tax,
US,AK,99790,FAIRBANKS,0,AK State Tax,
US,AK,99791,ATQASUK,0,AK State Tax,
US,AK,99801,JUNEAU,0.05,AK State Tax,
US,AK,99802,JUNEAU,0.05,AK State Tax,
US,AK,99803,JUNEAU,0.05,AK State Tax,
US,AK,99811,JUNEAU,0.05,AK State Tax,
US,AK,99812,JUNEAU,0.05,AK State Tax,
US,AK,99820,ANGOON,0.03,AK State Tax,
US,AK,99821,JUNEAU,0.05,AK State Tax,
US,AK,99824,JUNEAU,0.05,AK State Tax,
US,AK,99825,ALASKA,0,AK State Tax,
US,AK,99826,GUSTAVUS,0.03,AK State Tax,
US,AK,99827,HAINES,0.055,AK State Tax,
US,AK,99829,HOONAH,0.065,AK State Tax,
US,AK,99830,KAKE,0.05,AK State Tax,
US,AK,99832,PELICAN,0.04,AK State Tax,
US,AK,99833,PETERSBURG BOROUGH,0.06,AK State Tax,
US,AK,99835,SITKA,0.06,AK State Tax,
US,AK,99836,PORT ALEXANDER,0.04,AK State Tax,
US,AK,99840,SKAGWAY,0.05,AK State Tax,
US,AK,99841,TENAKEE SPRINGS,0.02,AK State Tax,
US,AK,99850,JUNEAU,0.05,AK State Tax,
US,AK,99901,KETCHIKAN,0.065,AK State Tax,
US,AK,99903,WRANGELL,0.07,AK State Tax,
US,AK,99918,COFFMAN COVE,0,AK State Tax,
US,AK,99919,THORNE BAY,0.06,AK State Tax,
US,AK,99921,CRAIG,0.05,AK State Tax,
US,AK,99922,HYDABURG,0.06,AK State Tax,
US,AK,99923,ALASKA,0,AK State Tax,
US,AK,99925,KLAWOCK,0.065,AK State Tax,
US,AK,99926,ALASKA,0,AK State Tax,
US,AK,99927,ALASKA,0,AK State Tax,
US,AK,99928,KETCHIKAN GATEWAY,0.025,AK State Tax,
US,AK,99929,WRANGELL,0.07,AK State Tax,
US,AK,99950,ALASKA,0,AK State Tax,
US,AL,35004,LEEDS,0.1,AL State Tax,
US,AL,35005,ADAMSVILLE,0.1,AL State Tax,
US,AL,35006,TUSCALOOSA,0.09,AL State Tax,
US,AL,35007,SHELBY,0.09,AL State Tax,
US,AL,35010,ALEXANDER CITY,0.1,AL State Tax,
US,AL,35011,ALEXANDER CITY,0.1,AL State Tax,
US,AL,35013,ALLGOOD,0.1,AL State Tax,
US,AL,35014,VINCENT UN (TALLADEGA CO),0.09,AL State Tax,
US,AL,35015,IRONDALE,0.1,AL State Tax,
US,AL,35016,ARAB,0.125,AL State Tax,
US,AL,35019,CULLMAN,0.085,AL State Tax,
US,AL,35020,BESSEMER,0.1,AL State Tax,
US,AL,35021,BESSEMER,0.1,AL State Tax,
US,AL,35022,JEFFERSON CO SD,0.1,AL State Tax,
US,AL,35023,BESSEMER,0.1,AL State Tax,
US,AL,35031,BLOUNTSVILLE,0.09,AL State Tax,
US,AL,35032,BON AIR TOWN,0.05,AL State Tax,
US,AL,35033,CULLMAN,0.085,AL State Tax,
US,AL,35034,CENTREVILLE,0.1,AL State Tax,
US,AL,35035,BIBB,0.08,AL State Tax,
US,AL,35036,BROOKSIDE,0.1,AL State Tax,
US,AL,35038,WALKER,0.06,AL State Tax,
US,AL,35040,CALERA,0.12,AL State Tax,
US,AL,35042,CENTREVILLE,0.1,AL State Tax,
US,AL,35043,CHELSEA,0.1,AL State Tax,
US,AL,35044,CHILDERSBURG,0.09,AL State Tax,
US,AL,35045,CLANTON,0.1,AL State Tax,
US,AL,35046,CLANTON,0.1,AL State Tax,
US,AL,35048,CLAY,0.1,AL State Tax,
US,AL,35049,CLEVELAND,0.09,AL State Tax,
US,AL,35051,CHELSEA,0.1,AL State Tax,
US,AL,35052,ST. CLAIR,0.06,AL State Tax,
US,AL,35053,CULLMAN,0.085,AL State Tax,
US,AL,35054,SAINT CLAIR CL PELL CITY 7759,0.1,AL State Tax,
US,AL,35055,GOOD HOPE,0.09,AL State Tax,
US,AL,35056,CULLMAN,0.09,AL State Tax,
US,AL,35057,GOOD HOPE,0.09,AL State Tax,
US,AL,35058,CULLMAN,0.09,AL State Tax,
US,AL,35060,ADAMSVILLE,0.1,AL State Tax,
US,AL,35061,BESSEMER,0.1,AL State Tax,
US,AL,35062,SUMITON (WALKER CO),0.1,AL State Tax,
US,AL,35063,SUMITON UN (WALKER CO),0.08,AL State Tax,
US,AL,35064,BIRMINGHAM,0.1,AL State Tax,
US,AL,35068,BIRMINGHAM,0.1,AL State Tax,
US,AL,35070,GARDEN CITY,0.09,AL State Tax,
US,AL,35071,FULTONDALE,0.1,AL State Tax,
US,AL,35072,GOODWATER,0.09,AL State Tax,
US,AL,35073,CARDIFF,0.1,AL State Tax,
US,AL,35074,WOODSTOCK (NORTH BIBB) PJ,0.09,AL State Tax,
US,AL,35077,GARDEN CITY,0.09,AL State Tax,
US,AL,35078,HARPERSVILLE,0.09,AL State Tax,
US,AL,35079,HAYDEN,0.09,AL State Tax,
US,AL,35080,JEFFERSON CO SD,0.1,AL State Tax,
US,AL,35082,SYLACAUGA,0.08,AL State Tax,
US,AL,35083,CULLMAN,0.085,AL State Tax,
US,AL,35085,JEMISON,0.11,AL State Tax,
US,AL,35087,CULLMAN,0.1,AL State Tax,
US,AL,35089,ALEXANDER CITY,0.1,AL State Tax,
US,AL,35091,KIMBERLY,0.1,AL State Tax,
US,AL,35094,LEEDS,0.1,AL State Tax,
US,AL,35096,LINCOLN,0.1,AL State Tax,
US,AL,35097,LOCUST FORK,0.09,AL State Tax,
US,AL,35098,CULLMAN,0.085,AL State Tax,
US,AL,35111,WOODSTOCK,0.1,AL State Tax,
US,AL,35112,MARGARET,0.1,AL State Tax,
US,AL,35114,SHELBY,0.09,AL State Tax,
US,AL,35115,CALERA PJ,0.1,AL State Tax,
US,AL,35116,FULTONDALE,0.1,AL State Tax,
US,AL,35117,BIRMINGHAM,0.1,AL State Tax,
US,AL,35118,BIRMINGHAM,0.1,AL State Tax,
US,AL,35119,FULTONDALE,0.1,AL State Tax,
US,AL,35120,ARGO,0.1,AL State Tax,
US,AL,35121,BLOUNT,0.12,AL State Tax,
US,AL,35123,PINSON,0.1,AL State Tax,
US,AL,35124,SHELBY,0.09,AL State Tax,
US,AL,35125,SAINT CLAIR CL PELL CITY 7759,0.1,AL State Tax,
US,AL,35126,PINSON,0.1,AL State Tax,
US,AL,35127,BIRMINGHAM,0.1,AL State Tax,
US,AL,35128,SAINT CLAIR CL PELL CITY 7759,0.1,AL State Tax,
US,AL,35130,BIRMINGHAM,0.1,AL State Tax,
US,AL,35131,RAGLAND,0.1,AL State Tax,
US,AL,35133,LOCUST FORK,0.09,AL State Tax,
US,AL,35135,RIVERSIDE,0.1,AL State Tax,
US,AL,35136,ROCKFORD,0.09,AL State Tax,
US,AL,35137,SHELBY,0.07,AL State Tax,
US,AL,35139,JEFFERSON,0.08,AL State Tax,
US,AL,35142,JEFFERSON,0.0775,AL State Tax,
US,AL,35143,CHILTON,0.08,AL State Tax,
US,AL,35144,SHELBY,0.09,AL State Tax,
US,AL,35146,ARGO,0.1,AL State Tax,
US,AL,35147,CHELSEA,0.1,AL State Tax,
US,AL,35148,SUMITON (WALKER CO),0.1,AL State Tax,
US,AL,35149,TALLADEGA,0.07,AL State Tax,
US,AL,35150,CHILDERSBURG,0.09,AL State Tax,
US,AL,35151,CHILDERSBURG,0.09,AL State Tax,
US,AL,35160,LINCOLN,0.1,AL State Tax,
US,AL,35161,TALLADEGA,0.1,AL State Tax,
US,AL,35171,JEMISON,0.11,AL State Tax,
US,AL,35172,COUNTY LINE (BLOUNT CO),0.09,AL State Tax,
US,AL,35173,ARGO,0.1,AL State Tax,
US,AL,35175,MARSHALL,0.1,AL State Tax,
US,AL,35176,SHELBY,0.05,AL State Tax,
US,AL,35178,VINCENT,0.09,AL State Tax,
US,AL,35179,CULLMAN,0.09,AL State Tax,
US,AL,35180,KIMBERLY,0.1,AL State Tax,
US,AL,35181,BROOKSIDE UN,0.08,AL State Tax,
US,AL,35182,ST. CLAIR,0.06,AL State Tax,
US,AL,35183,COOSA,0.06,AL State Tax,
US,AL,35184,WEST BLOCTON,0.1,AL State Tax,
US,AL,35185,WESTOVER,0.09,AL State Tax,
US,AL,35186,CHELSEA,0.1,AL State Tax,
US,AL,35187,WILTON,0.08,AL State Tax,
US,AL,35188,TUSCALOOSA,0.1,AL State Tax,
US,AL,35201,BIRMINGHAM,0.1,AL State Tax,
US,AL,35202,BIRMINGHAM,0.1,AL State Tax,
US,AL,35203,BIRMINGHAM,0.1,AL State Tax,
US,AL,35204,BIRMINGHAM,0.1,AL State Tax,
US,AL,35205,BIRMINGHAM,0.1,AL State Tax,
US,AL,35206,BIRMINGHAM,0.1,AL State Tax,
US,AL,35207,BIRMINGHAM,0.1,AL State Tax,
US,AL,35208,BIRMINGHAM,0.1,AL State Tax,
US,AL,35209,BIRMINGHAM,0.1,AL State Tax,
US,AL,35210,BIRMINGHAM,0.1,AL State Tax,
US,AL,35211,BIRMINGHAM,0.1,AL State Tax,
US,AL,35212,BIRMINGHAM,0.1,AL State Tax,
US,AL,35213,BIRMINGHAM,0.1,AL State Tax,
US,AL,35214,ADAMSVILLE,0.1,AL State Tax,
US,AL,35215,PINSON,0.1,AL State Tax,
US,AL,35216,HOMEWOOD,0.1,AL State Tax,
US,AL,35217,BIRMINGHAM,0.1,AL State Tax,
US,AL,35218,BIRMINGHAM,0.1,AL State Tax,
US,AL,35219,HOMEWOOD,0.1,AL State Tax,
US,AL,35220,CENTER POINT,0.1,AL State Tax,
US,AL,35221,BIRMINGHAM,0.1,AL State Tax,
US,AL,35222,BIRMINGHAM,0.1,AL State Tax,
US,AL,35223,BIRMINGHAM,0.1,AL State Tax,
US,AL,35224,ADAMSVILLE,0.1,AL State Tax,
US,AL,35226,BIRMINGHAM,0.1,AL State Tax,
US,AL,35228,BESSEMER,0.1,AL State Tax,
US,AL,35229,HOMEWOOD,0.1,AL State Tax,
US,AL,35231,JEFFERSON,0.06,AL State Tax,
US,AL,35232,BIRMINGHAM,0.1,AL State Tax,
US,AL,35233,BIRMINGHAM,0.1,AL State Tax,
US,AL,35234,BIRMINGHAM,0.1,AL State Tax,
US,AL,35235,BIRMINGHAM,0.1,AL State Tax,
US,AL,35236,HOOVER,0.095,AL State Tax,
US,AL,35237,BIRMINGHAM,0.1,AL State Tax,
US,AL,35238,SHELBY,0.05,AL State Tax,
US,AL,35242,BIRMINGHAM,0.1,AL State Tax,
US,AL,35243,BIRMINGHAM,0.1,AL State Tax,
US,AL,35244,BESSEMER,0.1,AL State Tax,
US,AL,35246,BIRMINGHAM,0.1,AL State Tax,
US,AL,35249,BIRMINGHAM,0.1,AL State Tax,
US,AL,35253,MOUNTAIN BROOK,0.09,AL State Tax,
US,AL,35254,BIRMINGHAM,0.1,AL State Tax,
US,AL,35255,BIRMINGHAM,0.1,AL State Tax,
US,AL,35259,HOMEWOOD,0.1,AL State Tax,
US,AL,35260,HOOVER,0.095,AL State Tax,
US,AL,35261,BIRMINGHAM,0.1,AL State Tax,
US,AL,35266,VESTAVIA HILLS,0.1,AL State Tax,
US,AL,35270,BIRMINGHAM,0.1,AL State Tax,
US,AL,35282,BIRMINGHAM,0.1,AL State Tax,
US,AL,35283,BIRMINGHAM,0.1,AL State Tax,
US,AL,35285,BIRMINGHAM,0.1,AL State Tax,
US,AL,35287,BIRMINGHAM,0.1,AL State Tax,
US,AL,35288,BIRMINGHAM,0.1,AL State Tax,
US,AL,35290,BIRMINGHAM,0.1,AL State Tax,
US,AL,35291,BIRMINGHAM,0.1,AL State Tax,
US,AL,35292,BIRMINGHAM,0.1,AL State Tax,
US,AL,35293,HOMEWOOD,0.1,AL State Tax,
US,AL,35294,BIRMINGHAM,0.1,AL State Tax,
US,AL,35295,BIRMINGHAM,0.1,AL State Tax,
US,AL,35296,BIRMINGHAM,0.1,AL State Tax,
US,AL,35297,BIRMINGHAM,0.1,AL State Tax,
US,AL,35298,BIRMINGHAM,0.1,AL State Tax,
US,AL,35401,TUSCALOOSA,0.1,AL State Tax,
US,AL,35402,TUSCALOOSA,0.1,AL State Tax,
US,AL,35403,TUSCALOOSA,0.1,AL State Tax,
US,AL,35404,TUSCALOOSA,0.1,AL State Tax,
US,AL,35405,TUSCALOOSA,0.1,AL State Tax,
US,AL,35406,TUSCALOOSA,0.1,AL State Tax,
US,AL,35407,TUSCALOOSA,0.1,AL State Tax,
US,AL,35440,TUSCALOOSA,0.09,AL State Tax,
US,AL,35441,AKRON,0.09,AL State Tax,
US,AL,35442,ALICEVILLE,0.09,AL State Tax,
US,AL,35443,EUTAW,0.1,AL State Tax,
US,AL,35444,TUSCALOOSA,0.1,AL State Tax,
US,AL,35446,TUSCALOOSA,0.09,AL State Tax,
US,AL,35447,PICKENSVILLE,0.1,AL State Tax,
US,AL,35448,GREENE,0.07,AL State Tax,
US,AL,35449,COALING,0.1,AL State Tax,
US,AL,35452,TUSCALOOSA,0.1,AL State Tax,
US,AL,35453,COALING,0.1,AL State Tax,
US,AL,35456,TUSCALOOSA,0.095,AL State Tax,
US,AL,35457,TUSCALOOSA,0.09,AL State Tax,
US,AL,35458,TUSCALOOSA,0.09,AL State Tax,
US,AL,35459,EMELLE,0.09,AL State Tax,
US,AL,35460,EPES TOWN,0.07,AL State Tax,
US,AL,35461,ETHELSVILLE,0.09,AL State Tax,
US,AL,35462,EUTAW,0.1,AL State Tax,
US,AL,35463,TUSCALOOSA,0.095,AL State Tax,
US,AL,35464,GAINESVILLE,0.09,AL State Tax,
US,AL,35466,GORDO,0.1,AL State Tax,
US,AL,35469,TUSCALOOSA,0.09,AL State Tax,
US,AL,35470,LIVINGSTON,0.1,AL State Tax,
US,AL,35471,PICKENS,0.08,AL State Tax,
US,AL,35473,TUSCALOOSA,0.1,AL State Tax,
US,AL,35474,MOUNDVILLE,0.1,AL State Tax,
US,AL,35475,TUSCALOOSA,0.1,AL State Tax,
US,AL,35476,TUSCALOOSA,0.1,AL State Tax,
US,AL,35477,SUMTER,0.07,AL State Tax,
US,AL,35478,TUSCALOOSA,0.095,AL State Tax,
